plan_id,district_id,dem_votes,rep_votes,population,winner
461,0,191356,206250,728027,Republican
461,1,262307,141910,768559,Democrat
461,2,167112,251593,780749,Republican
461,3,202735,202241,765331,Democrat
461,4,177511,201299,772030,Republican
461,5,194887,243493,769459,Republican
461,6,266975,111522,746103,Democrat
461,7,169247,216621,790682,Republican
461,8,129260,306191,774602,Republican
461,9,157310,247102,765390,Republican
461,10,208806,189224,762028,Democrat
461,11,163794,209130,726801,Republican
461,12,246347,143780,791303,Democrat
461,13,175962,226585,738196,Republican
