plan_id,district_id,dem_votes,rep_votes,population,winner
952,0,201255,219503,781274,Republican
952,1,147057,209895,759194,Republican
952,2,270965,106466,729080,Democrat
952,3,175312,237829,778196,Republican
952,4,256006,173708,790072,Democrat
952,5,209499,208971,777830,Democrat
952,6,195038,226212,730223,Republican
952,7,138462,238573,749305,Republican
952,8,172947,227737,788501,Republican
952,9,117134,278487,727274,Republican
952,10,210220,198406,781072,Democrat
952,11,136201,270599,742239,Republican
952,12,218240,173730,747766,Democrat
952,13,265273,126825,797234,Democrat
