plan_id,district_id,dem_votes,rep_votes,population,winner
514,0,120773,291043,730882,Republican
514,1,273032,129769,755370,Democrat
514,2,164024,235643,780417,Republican
514,3,136556,249351,727248,Republican
514,4,220462,163468,751070,Democrat
514,5,203310,250299,790611,Republican
514,6,174390,213170,744679,Republican
514,7,209076,173494,755521,Democrat
514,8,179664,219007,755631,Republican
514,9,179311,236488,764756,Republican
514,10,249466,141384,786226,Democrat
514,11,150907,200633,742411,Republican
514,12,182450,246520,800924,Republican
514,13,270188,146672,793514,Democrat
