plan_id,district_id,dem_votes,rep_votes,population,winner
204,0,148159,229643,749900,Republican
204,1,132366,312341,769731,Republican
204,2,203540,247869,798727,Republican
204,3,254754,141195,725679,Democrat
204,4,182597,220862,777431,Republican
204,5,152557,267753,780653,Republican
204,6,242473,126102,737028,Democrat
204,7,228143,161366,727020,Democrat
204,8,157111,208577,796803,Republican
204,9,215198,198132,798873,Democrat
204,10,162554,230508,788669,Republican
204,11,247037,137183,750256,Democrat
204,12,193327,187277,742100,Democrat
204,13,193793,228133,736390,Republican
