plan_id,district_id,dem_votes,rep_votes,population,winner
929,0,147546,235040,730892,Republican
929,1,156594,216301,741969,Republican
929,2,214468,189813,792944,Democrat
929,3,175921,242304,774711,Republican
929,4,243994,164893,747936,Democrat
929,5,229760,166638,763577,Democrat
929,6,195038,226212,730223,Republican
929,7,171422,198944,730881,Republican
929,8,154189,210582,765277,Republican
929,9,119600,302586,755149,Republican
929,10,230613,194139,792781,Democrat
929,11,161126,272990,782647,Republican
929,12,292969,122426,800686,Democrat
929,13,220369,154073,769587,Democrat
