plan_id,district_id,dem_votes,rep_votes,population,winner
906,0,182113,235661,783773,Republican
906,1,137093,217736,727156,Republican
906,2,201899,173396,727873,Democrat
906,3,179186,241789,788551,Republican
906,4,196820,230237,738938,Republican
906,5,193134,211556,777348,Republican
906,6,173450,205561,775791,Republican
906,7,241536,163038,769398,Democrat
906,8,285452,130619,795706,Democrat
906,9,115428,291779,728677,Republican
906,10,236487,163961,748709,Democrat
906,11,162592,278554,793002,Republican
906,12,143592,230315,726098,Republican
906,13,264827,122739,798240,Democrat
