plan_id,district_id,dem_votes,rep_votes,population,winner
576,0,198589,238174,761899,Republican
576,1,181287,214632,773684,Republican
576,2,153932,218563,764847,Republican
576,3,135377,250395,728649,Republican
576,4,160046,231869,772709,Republican
576,5,133323,305539,798263,Republican
576,6,268418,133024,744462,Democrat
576,7,195323,190716,728401,Democrat
576,8,206693,156105,726232,Democrat
576,9,192691,234614,794361,Republican
576,10,163088,271395,785044,Republican
576,11,240645,156579,747019,Democrat
576,12,238314,134402,763325,Democrat
576,13,245883,160934,790365,Democrat
