plan_id,district_id,dem_votes,rep_votes,population,winner
728,0,171263,229087,793286,Republican
728,1,134967,209358,729663,Republican
728,2,134045,287141,784696,Republican
728,3,212919,194368,766355,Democrat
728,4,194767,204358,780832,Republican
728,5,142163,283086,770543,Republican
728,6,191984,221219,762929,Republican
728,7,150228,196647,749670,Republican
728,8,254390,143038,757618,Democrat
728,9,277213,123364,754779,Democrat
728,10,268543,151919,797398,Democrat
728,11,206917,164080,733541,Democrat
728,12,191679,228483,726726,Republican
728,13,182531,260793,771224,Republican
