plan_id,district_id,dem_votes,rep_votes,population,winner
769,0,170493,186585,735903,Republican
769,1,163382,244282,732288,Republican
769,2,136920,296243,798810,Republican
769,3,273257,116094,735716,Democrat
769,4,201136,227078,791266,Republican
769,5,251640,140472,784013,Democrat
769,6,210914,216415,785418,Republican
769,7,163351,216526,800200,Republican
769,8,203532,192408,765053,Democrat
769,9,251017,122685,724878,Democrat
769,10,190295,215114,753605,Republican
769,11,150057,212407,737586,Republican
769,12,202905,245566,771233,Republican
769,13,144710,265066,763291,Republican
