plan_id,district_id,dem_votes,rep_votes,population,winner
176,0,148373,220356,745649,Republican
176,1,153799,261992,798692,Republican
176,2,195945,239706,781641,Republican
176,3,198865,195128,767142,Democrat
176,4,180737,219793,758418,Republican
176,5,147415,261824,767222,Republican
176,6,128721,283950,745853,Republican
176,7,256634,122962,743525,Democrat
176,8,158373,208654,790042,Republican
176,9,259832,144051,743799,Democrat
176,10,234569,171381,787352,Democrat
176,11,224693,183763,767457,Democrat
176,12,231860,155248,746078,Democrat
176,13,193793,228133,736390,Republican
