plan_id,district_id,dem_votes,rep_votes,population,winner
74,0,152235,236171,729487,Republican
74,1,257584,146789,746031,Democrat
74,2,181159,222598,775200,Republican
74,3,207821,187623,740530,Democrat
74,4,244531,147497,751506,Democrat
74,5,193979,219973,792146,Republican
74,6,148670,277145,761567,Republican
74,7,208333,173054,735163,Democrat
74,8,212924,177563,785194,Democrat
74,9,150681,233691,737811,Republican
74,10,142050,236855,789346,Republican
74,11,245790,164910,794553,Democrat
74,12,163832,218787,742085,Republican
74,13,204020,254285,798641,Republican
