plan_id,district_id,dem_votes,rep_votes,population,winner
312,0,200229,188721,733776,Democrat
312,1,221048,157528,728630,Democrat
312,2,189258,236942,796883,Republican
312,3,145418,240651,754644,Republican
312,4,199806,222890,785296,Republican
312,5,126609,306634,765913,Republican
312,6,186336,188162,735798,Republican
312,7,305742,112352,789907,Democrat
312,8,156098,218314,748478,Republican
312,9,235423,177836,795686,Democrat
312,10,155880,196392,726457,Republican
312,11,188200,220048,795899,Republican
312,12,198297,182031,725914,Democrat
312,13,205265,248440,795979,Republican
