plan_id,district_id,dem_votes,rep_votes,population,winner
311,0,200229,188721,733776,Democrat
311,1,221048,157528,728630,Democrat
311,2,189258,236942,796883,Republican
311,3,181755,226807,746563,Republican
311,4,163469,236734,793377,Republican
311,5,126609,306634,765913,Republican
311,6,186336,188162,735798,Republican
311,7,305742,112352,789907,Democrat
311,8,156098,218314,748478,Republican
311,9,235423,177836,795686,Democrat
311,10,155880,196392,726457,Republican
311,11,188200,220048,795899,Republican
311,12,198297,182031,725914,Democrat
311,13,205265,248440,795979,Republican
