plan_id,district_id,dem_votes,rep_votes,population,winner
572,0,198589,238174,761899,Republican
572,1,237620,160273,773339,Democrat
572,2,151129,219643,760809,Republican
572,3,183219,234862,772774,Republican
572,4,214405,163145,751899,Democrat
572,5,133323,305539,798263,Republican
572,6,268418,133024,744462,Democrat
572,7,195323,190716,728401,Democrat
572,8,155137,223749,751080,Republican
572,9,192691,234614,794361,Republican
572,10,163088,271395,785044,Republican
572,11,240645,156579,747019,Democrat
572,12,238314,134402,763325,Democrat
572,13,141708,230826,746585,Republican
