plan_id,district_id,dem_votes,rep_votes,population,winner
26,0,149460,232325,765831,Republican
26,1,150883,256163,766762,Republican
26,2,190195,217459,751835,Republican
26,3,200128,244780,778842,Republican
26,4,258285,138164,749718,Democrat
26,5,151444,221902,787636,Republican
26,6,129008,273841,739692,Republican
26,7,166890,219704,764442,Republican
26,8,233973,181882,798186,Democrat
26,9,244844,160840,764329,Democrat
26,10,166853,233498,740633,Republican
26,11,207024,192504,773085,Democrat
26,12,251452,153315,766161,Democrat
26,13,213170,170564,732108,Democrat
