plan_id,district_id,dem_votes,rep_votes,population,winner
729,0,171263,229087,793286,Republican
729,1,134967,209358,729663,Republican
729,2,134045,287141,784696,Republican
729,3,212919,194368,766355,Democrat
729,4,266938,137856,799883,Democrat
729,5,142163,283086,770543,Republican
729,6,191984,221219,762929,Republican
729,7,150228,196647,749670,Republican
729,8,254390,143038,757618,Democrat
729,9,277213,123364,754779,Democrat
729,10,196372,218421,778347,Republican
729,11,206917,164080,733541,Democrat
729,12,191679,228483,726726,Republican
729,13,182531,260793,771224,Republican
