plan_id,district_id,dem_votes,rep_votes,population,winner
972,0,191339,201381,743632,Republican
972,1,171404,254453,799582,Republican
972,2,212438,207637,798320,Democrat
972,3,204951,170479,743750,Democrat
972,4,219485,199588,790290,Democrat
972,5,172781,223909,787742,Republican
972,6,116090,277623,733269,Republican
972,7,128654,241818,736200,Republican
972,8,171268,226911,797579,Republican
972,9,195122,223996,726324,Republican
972,10,259094,137582,759734,Democrat
972,11,248661,128702,757745,Democrat
972,12,270777,129084,740941,Democrat
972,13,151545,273778,764152,Republican
