plan_id,district_id,dem_votes,rep_votes,population,winner
554,0,194266,225527,728096,Republican
554,1,256062,151775,740591,Democrat
554,2,117942,302715,749477,Republican
554,3,183219,234862,772774,Republican
554,4,147212,220368,743251,Republican
554,5,163321,229169,765898,Republican
554,6,279358,131548,782624,Democrat
554,7,205177,195251,780450,Democrat
554,8,222766,180205,787654,Democrat
554,9,185380,229828,766074,Republican
554,10,210343,198841,781019,Democrat
554,11,211263,166553,741605,Democrat
554,12,195908,214621,800908,Republican
554,13,141392,215678,738839,Republican
