plan_id,district_id,dem_votes,rep_votes,population,winner
951,0,185922,203273,729510,Republican
951,1,147057,209895,759194,Republican
951,2,270965,106466,729080,Democrat
951,3,175312,237829,778196,Republican
951,4,256006,173708,790072,Democrat
951,5,209499,208971,777830,Democrat
951,6,195038,226212,730223,Republican
951,7,138462,238573,749305,Republican
951,8,172947,227737,788501,Republican
951,9,117134,278487,727274,Republican
951,10,210220,198406,781072,Democrat
951,11,136201,270599,742239,Republican
951,12,233573,189960,799530,Democrat
951,13,265273,126825,797234,Democrat
