plan_id,district_id,dem_votes,rep_votes,population,winner
307,0,200229,188721,733776,Democrat
307,1,221048,157528,728630,Democrat
307,2,189258,236942,796883,Republican
307,3,181755,226807,746563,Republican
307,4,235521,177029,790451,Democrat
307,5,126442,304365,760716,Republican
307,6,186336,188162,735798,Republican
307,7,305742,112352,789907,Democrat
307,8,153101,207890,725072,Republican
307,9,171495,183978,793973,Republican
307,10,155880,196392,726457,Republican
307,11,180076,273611,800538,Republican
307,12,201461,194724,754517,Democrat
307,13,205265,248440,795979,Republican
