plan_id,district_id,dem_votes,rep_votes,population,winner
717,0,160069,216741,743331,Republican
717,1,178590,211529,776785,Republican
717,2,144227,292895,799488,Republican
717,3,203897,187288,739611,Democrat
717,4,200414,216179,797208,Republican
717,5,131981,277332,755751,Republican
717,6,157383,226128,742551,Republican
717,7,284012,120723,779512,Democrat
717,8,260005,148111,771336,Democrat
717,9,204098,180069,759682,Democrat
717,10,262896,140098,781022,Democrat
717,11,151827,190572,735033,Republican
717,12,191679,228483,726726,Republican
717,13,182531,260793,771224,Republican
