plan_id,district_id,dem_votes,rep_votes,population,winner
192,0,183185,232427,786468,Republican
192,1,147749,301116,772803,Republican
192,2,149636,223090,750748,Republican
192,3,254754,141195,725679,Democrat
192,4,201475,242857,788842,Republican
192,5,137174,278978,777581,Republican
192,6,210090,163771,752841,Democrat
192,7,215773,157457,727654,Democrat
192,8,150961,202937,777012,Republican
192,9,208261,193358,791648,Democrat
192,10,169491,235282,795894,Republican
192,11,259407,141092,749622,Democrat
192,12,231860,155248,746078,Democrat
192,13,193793,228133,736390,Republican
