plan_id,district_id,dem_votes,rep_votes,population,winner
249,0,144360,246430,771539,Republican
249,1,132827,318669,786928,Republican
249,2,197999,179655,755805,Democrat
249,3,197469,221405,790039,Republican
249,4,223232,179486,773515,Democrat
249,5,204025,183980,746224,Democrat
249,6,203617,252632,796092,Republican
249,7,293431,119001,784533,Democrat
249,8,138039,219835,738214,Republican
249,9,235273,166316,763421,Democrat
249,10,168542,191415,731321,Republican
249,11,251845,142244,760401,Democrat
249,12,193992,219440,754264,Republican
249,13,128958,256433,726964,Republican
