plan_id,district_id,dem_votes,rep_votes,population,winner
199,0,146080,237586,800137,Republican
199,1,132366,312341,769731,Republican
199,2,203540,247869,798727,Republican
199,3,254754,141195,725679,Democrat
199,4,184676,212919,727194,Republican
199,5,152557,267753,780653,Republican
199,6,240107,135549,742010,Democrat
199,7,215773,157457,727654,Democrat
199,8,157111,208577,796803,Republican
199,9,192811,226195,790151,Republican
199,10,184941,202445,797391,Republican
199,11,259407,141092,749622,Democrat
199,12,195693,177830,737118,Democrat
199,13,193793,228133,736390,Republican
