plan_id,district_id,dem_votes,rep_votes,population,winner
567,0,194266,225527,728096,Republican
567,1,237620,160273,773339,Democrat
567,2,223509,174483,786146,Democrat
567,3,183219,234862,772774,Republican
567,4,142025,208305,726562,Republican
567,5,127792,313651,780017,Republican
567,6,268418,133024,744462,Democrat
567,7,205177,195251,780450,Democrat
567,8,154001,221475,741803,Republican
567,9,192691,234614,794361,Republican
567,10,247090,132624,767451,Democrat
567,11,240645,156579,747019,Democrat
567,12,155448,275447,790195,Republican
567,13,141708,230826,746585,Republican
