plan_id,district_id,dem_votes,rep_votes,population,winner
960,0,202141,213670,797048,Republican
960,1,139829,244908,742167,Republican
960,2,256967,134126,747039,Democrat
960,3,136115,225775,759201,Republican
960,4,219485,199588,790290,Democrat
960,5,215272,189779,794623,Democrat
960,6,117050,280703,731173,Republican
960,7,184001,221447,769553,Republican
960,8,172947,227737,788501,Republican
960,9,195122,223996,726324,Republican
960,10,210220,198406,781072,Democrat
960,11,256779,148857,790733,Democrat
960,12,268759,120190,729589,Democrat
960,13,138922,267759,731947,Republican
