plan_id,district_id,dem_votes,rep_votes,population,winner
364,0,214053,183466,780195,Democrat
364,1,189007,233055,791496,Republican
364,2,165286,183678,730321,Republican
364,3,174057,231289,730266,Republican
364,4,155706,220641,770730,Republican
364,5,199426,245797,781863,Republican
364,6,232627,187327,779205,Democrat
364,7,155337,218669,738717,Republican
364,8,227514,133177,731405,Democrat
364,9,177808,231143,773994,Republican
364,10,207214,185195,747070,Democrat
364,11,295334,112086,775312,Democrat
364,12,192723,219690,768573,Republican
364,13,127517,311728,780113,Republican
