plan_id,district_id,dem_votes,rep_votes,population,winner
289,0,188076,242129,778880,Republican
289,1,181884,231731,772696,Republican
289,2,240458,141199,743133,Democrat
289,3,175711,263303,782114,Republican
289,4,251248,171129,795017,Democrat
289,5,123704,297197,741973,Republican
289,6,174161,210195,746149,Republican
289,7,132459,205066,742063,Republican
289,8,159077,219264,759450,Republican
289,9,211626,191321,753450,Democrat
289,10,203350,182120,730996,Democrat
289,11,174893,169063,753512,Democrat
289,12,291697,124784,783848,Democrat
289,13,205265,248440,795979,Republican
