plan_id,district_id,dem_votes,rep_votes,population,winner
984,0,211776,178122,737290,Democrat
984,1,181171,236240,798301,Republican
984,2,201482,186744,739723,Democrat
984,3,169601,222431,787283,Republican
984,4,189281,241060,797913,Republican
984,5,204113,174892,731039,Democrat
984,6,195434,224777,728105,Republican
984,7,147042,251269,792712,Republican
984,8,163836,238353,799664,Republican
984,9,120148,292884,743961,Republican
984,10,259094,137582,759734,Democrat
984,11,248661,128702,757745,Democrat
984,12,274795,126149,754111,Democrat
984,13,147175,257736,751679,Republican
