plan_id,district_id,dem_votes,rep_votes,population,winner
106,0,168222,221905,741433,Republican
106,1,223529,181537,769334,Democrat
106,2,168239,237052,776705,Republican
106,3,137040,221204,750873,Republican
106,4,256293,146585,768168,Democrat
106,5,193979,219973,792146,Republican
106,6,219692,185050,785061,Democrat
106,7,224041,156678,730354,Democrat
106,8,130481,262380,751552,Republican
106,9,149238,231609,733923,Republican
106,10,176919,264203,792568,Republican
106,11,264383,150986,766999,Democrat
106,12,156259,251881,728814,Republican
106,13,245294,165898,791330,Democrat
