plan_id,district_id,dem_votes,rep_votes,population,winner
260,0,159722,248656,777637,Republican
260,1,179440,216459,755930,Republican
260,2,239559,141954,726554,Democrat
260,3,182882,217108,778292,Republican
260,4,222457,181557,779164,Democrat
260,5,163061,209586,746971,Republican
260,6,203617,252632,796092,Republican
260,7,293231,118132,782791,Democrat
260,8,178368,212242,773585,Republican
260,9,235273,166316,763421,Democrat
260,10,209706,166678,732316,Democrat
260,11,132578,239247,770946,Republican
260,12,186288,216456,731313,Republican
260,13,127427,309918,764248,Republican
