plan_id,district_id,dem_votes,rep_votes,population,winner
527,0,128246,314059,787004,Republican
527,1,273032,129769,755370,Democrat
527,2,163025,232311,772675,Republican
527,3,136556,249351,727248,Republican
527,4,175935,224380,769963,Republican
527,5,193802,228805,735102,Republican
527,6,277246,133251,799460,Democrat
527,7,209076,173494,755521,Democrat
527,8,150307,272761,774737,Republican
527,9,179311,236488,764756,Republican
527,10,253913,134507,794995,Democrat
527,11,148942,197950,731517,Republican
527,12,210394,201453,780178,Democrat
527,13,213824,168362,730734,Democrat
