plan_id,district_id,dem_votes,rep_votes,population,winner
280,0,188076,242129,778880,Republican
280,1,128058,305069,770070,Republican
280,2,235638,131503,726687,Democrat
280,3,175711,263303,782114,Republican
280,4,251885,168348,796209,Democrat
280,5,157073,215567,747255,Republican
280,6,177161,225500,750221,Republican
280,7,295559,125450,795684,Democrat
280,8,182289,222693,773452,Republican
280,9,211626,191321,753450,Democrat
280,10,203350,182120,730996,Democrat
280,11,174893,169063,753512,Democrat
280,12,127025,206435,724751,Republican
280,13,205265,248440,795979,Republican
