plan_id,district_id,dem_votes,rep_votes,population,winner
88,0,152235,236171,729487,Republican
88,1,257584,146789,746031,Democrat
88,2,185327,222661,792147,Republican
88,3,136906,209711,731830,Republican
88,4,232993,176713,795096,Democrat
88,5,193979,219973,792146,Republican
88,6,140506,291425,795229,Republican
88,7,209313,184964,762350,Democrat
88,8,221077,162767,755653,Democrat
88,9,149238,231609,733923,Republican
88,10,157012,258086,770997,Republican
88,11,253160,135631,734016,Democrat
88,12,220259,166156,741714,Democrat
88,13,204020,254285,798641,Republican
