plan_id,district_id,dem_votes,rep_votes,population,winner
211,0,148159,229643,749900,Republican
211,1,219347,136695,725107,Democrat
211,2,198872,241326,777585,Republican
211,3,254754,141195,725679,Democrat
211,4,229098,167136,743428,Democrat
211,5,142467,259993,757655,Republican
211,6,133354,319978,784996,Republican
211,7,189491,225469,798879,Republican
211,8,153930,204743,780089,Republican
211,9,215198,198132,798873,Democrat
211,10,162554,230508,788669,Republican
211,11,247037,137183,750256,Democrat
211,12,225555,176807,761754,Democrat
211,13,193793,228133,736390,Republican
