plan_id,district_id,dem_votes,rep_votes,population,winner
603,0,161908,201910,742877,Republican
603,1,193474,232411,798272,Republican
603,2,149211,209099,741769,Republican
603,3,158684,240398,755751,Republican
603,4,207863,186610,754232,Democrat
603,5,199660,241467,767903,Republican
603,6,126332,313498,785678,Republican
603,7,162049,276327,795430,Republican
603,8,264455,121174,725773,Democrat
603,9,253256,125864,731192,Democrat
603,10,233004,126601,756306,Democrat
603,11,237783,178619,789329,Democrat
603,12,213244,203101,775214,Democrat
603,13,152686,239862,759534,Republican
