plan_id,district_id,dem_votes,rep_votes,population,winner
602,0,161908,201910,742877,Republican
602,1,193474,232411,798272,Republican
602,2,149211,209099,741769,Republican
602,3,160822,243346,761666,Republican
602,4,207863,186610,754232,Democrat
602,5,199660,241467,767903,Republican
602,6,126332,313498,785678,Republican
602,7,162049,276327,795430,Republican
602,8,264455,121174,725773,Democrat
602,9,251118,122916,725277,Democrat
602,10,233004,126601,756306,Democrat
602,11,237783,178619,789329,Democrat
602,12,213244,203101,775214,Democrat
602,13,152686,239862,759534,Republican
