plan_id,district_id,dem_votes,rep_votes,population,winner
854,0,161501,213359,734520,Republican
854,1,169034,243512,796138,Republican
854,2,133185,223409,739389,Republican
854,3,151111,264459,780409,Republican
854,4,200988,242766,773245,Republican
854,5,261158,124686,777399,Democrat
854,6,228590,152333,730485,Democrat
854,7,181986,221960,736389,Republican
854,8,259338,134905,783617,Democrat
854,9,155719,253862,765842,Republican
854,10,226754,166204,747918,Democrat
854,11,144071,280754,794013,Republican
854,12,234964,166742,732445,Democrat
854,13,205210,207990,787451,Republican
