plan_id,district_id,dem_votes,rep_votes,population,winner
417,0,190366,201513,731163,Republican
417,1,170102,229209,727861,Republican
417,2,179878,242163,788080,Republican
417,3,164556,198186,766447,Republican
417,4,238237,139295,725912,Democrat
417,5,200254,240359,771850,Republican
417,6,294817,116600,790777,Democrat
417,7,124776,313076,778572,Republican
417,8,235358,138246,759509,Democrat
417,9,185879,217142,733365,Republican
417,10,140935,231411,779940,Republican
417,11,209420,200323,741844,Democrat
417,12,199611,199110,791264,Democrat
417,13,179420,230308,792676,Republican
