plan_id,district_id,dem_votes,rep_votes,population,winner
901,0,182113,235661,783773,Republican
901,1,137093,217736,727156,Republican
901,2,165033,229400,740436,Republican
901,3,179186,241789,788551,Republican
901,4,196820,230237,738938,Republican
901,5,193134,211556,777348,Republican
901,6,210316,149557,763228,Democrat
901,7,149056,234806,753270,Republican
901,8,248327,159735,758796,Democrat
901,9,135163,290517,769627,Republican
901,10,273612,134845,785619,Democrat
901,11,142857,279816,752052,Republican
901,12,236072,158547,742226,Democrat
901,13,264827,122739,798240,Democrat
