plan_id,district_id,dem_votes,rep_votes,population,winner
104,0,168222,221905,741433,Republican
104,1,127919,260808,742107,Republican
104,2,168239,237052,776705,Republican
104,3,137040,221204,750873,Republican
104,4,256293,146585,768168,Democrat
104,5,193979,219973,792146,Republican
104,6,219692,185050,785061,Democrat
104,7,250101,143873,733933,Democrat
104,8,226091,183109,778779,Democrat
104,9,149238,231609,733923,Republican
104,10,176919,264203,792568,Republican
104,11,238323,163791,763420,Democrat
104,12,156259,251881,728814,Republican
104,13,245294,165898,791330,Democrat
