plan_id,district_id,dem_votes,rep_votes,population,winner
520,0,130281,312537,786391,Republican
520,1,273032,129769,755370,Democrat
520,2,163025,232311,772675,Republican
520,3,136556,249351,727248,Republican
520,4,176723,202671,732161,Republican
520,5,193802,228805,735102,Republican
520,6,220985,177822,777848,Democrat
520,7,209076,173494,755521,Democrat
520,8,186790,224425,787767,Republican
520,9,179311,236488,764756,Republican
520,10,249466,141384,786226,Democrat
520,11,148051,196778,728151,Republican
520,12,176323,244434,776530,Republican
520,13,270188,146672,793514,Democrat
