plan_id,district_id,dem_votes,rep_votes,population,winner
504,0,163713,220729,762904,Republican
504,1,287418,104539,769215,Democrat
504,2,120459,290154,728748,Republican
504,3,136556,249351,727248,Republican
504,4,250303,146690,750646,Democrat
504,5,203310,250299,790611,Republican
504,6,179080,206005,733849,Republican
504,7,209701,189297,775168,Democrat
504,8,174569,242482,770746,Republican
504,9,179311,236488,764756,Republican
504,10,249466,141384,786226,Democrat
504,11,150907,200633,742411,Republican
504,12,187545,223045,785809,Republican
504,13,221271,195845,790923,Democrat
