plan_id,district_id,dem_votes,rep_votes,population,winner
789,0,208010,195569,738361,Democrat
789,1,173107,209334,747609,Republican
789,2,134805,290662,793853,Republican
789,3,250809,132701,730162,Democrat
789,4,198073,201470,743787,Republican
789,5,253755,146053,788970,Democrat
789,6,187855,198145,737478,Republican
789,7,179179,228051,786111,Republican
789,8,171492,188039,746026,Republican
789,9,162690,232065,794262,Republican
789,10,167722,254470,787563,Republican
789,11,277486,107830,745635,Democrat
789,12,206156,256411,795397,Republican
789,13,142470,256141,744046,Republican
