plan_id,district_id,dem_votes,rep_votes,population,winner
957,0,201255,219503,781274,Republican
957,1,140715,239075,757941,Republican
957,2,256967,134126,747039,Democrat
957,3,136115,225775,759201,Republican
957,4,219485,199588,790290,Democrat
957,5,215272,189779,794623,Democrat
957,6,195038,226212,730223,Republican
957,7,184001,221447,769553,Republican
957,8,172947,227737,788501,Republican
957,9,117134,278487,727274,Republican
957,10,210220,198406,781072,Democrat
957,11,136201,270599,742239,Republican
957,12,268759,120190,729589,Democrat
957,13,259500,146017,780441,Democrat
