plan_id,district_id,dem_votes,rep_votes,population,winner
438,0,196376,205217,732643,Republican
438,1,163541,209928,779603,Republican
438,2,169536,212387,764477,Republican
438,3,148304,255769,799076,Republican
438,4,239301,134593,724978,Democrat
438,5,194887,243493,769459,Republican
438,6,279731,128380,778057,Democrat
438,7,132357,317172,797958,Republican
438,8,231875,154446,761096,Democrat
438,9,218218,184744,730505,Democrat
438,10,211807,187509,788384,Democrat
438,11,181839,201421,733951,Republican
438,12,170177,236928,782833,Republican
438,13,175660,224954,736240,Republican
