plan_id,district_id,dem_votes,rep_votes,population,winner
151,0,150381,240264,750326,Republican
151,1,131611,287701,758524,Republican
151,2,223580,162192,734198,Democrat
151,3,202462,166864,732843,Democrat
151,4,253185,143934,740042,Democrat
151,5,165227,204517,788321,Republican
151,6,122167,287188,757188,Republican
151,7,259240,137402,761455,Democrat
151,8,189198,245825,784010,Republican
151,9,197542,194949,761516,Democrat
151,10,182881,215722,787601,Republican
151,11,181828,209037,776173,Republican
151,12,251748,154083,763030,Democrat
151,13,202559,247263,784033,Republican
