plan_id,district_id,dem_votes,rep_votes,population,winner
613,0,164185,209735,760139,Republican
613,1,193474,232411,798272,Republican
613,2,142115,207269,725840,Republican
613,3,158684,240398,755751,Republican
613,4,207863,186610,754232,Democrat
613,5,199660,241467,767903,Republican
613,6,126332,313498,785678,Republican
613,7,240448,145233,793495,Democrat
613,8,254444,126983,727284,Democrat
613,9,270363,121885,745610,Democrat
613,10,203479,205678,787009,Republican
613,11,237783,178619,789329,Democrat
613,12,162093,247293,729184,Republican
613,13,152686,239862,759534,Republican
