plan_id,district_id,dem_votes,rep_votes,population,winner
577,0,198589,238174,761899,Republican
577,1,181287,214632,773684,Republican
577,2,153932,218563,764847,Republican
577,3,135377,250395,728649,Republican
577,4,160046,231869,772709,Republican
577,5,125324,302714,756945,Republican
577,6,268418,133024,744462,Democrat
577,7,203322,193541,769719,Democrat
577,8,206693,156105,726232,Democrat
577,9,192691,234614,794361,Republican
577,10,163088,271395,785044,Republican
577,11,240645,156579,747019,Democrat
577,12,238314,134402,763325,Democrat
577,13,245883,160934,790365,Democrat
