plan_id,district_id,dem_votes,rep_votes,population,winner
8,0,188210,109759,663129,Democrat
8,1,166191,149550,678208,Democrat
8,2,117398,158908,673744,Republican
8,3,157117,120277,681524,Democrat
8,4,166841,137057,671260,Democrat
8,5,119054,171464,688993,Republican
8,6,152885,86435,652312,Democrat
8,7,113072,187911,689002,Republican
8,8,122860,158866,653893,Republican
8,9,133450,152674,679406,Republican
8,10,166665,135733,709554,Democrat
8,11,210926,134798,710341,Democrat
8,12,147712,158166,689267,Republican
8,13,175663,135543,694850,Democrat
