plan_id,district_id,dem_votes,rep_votes,population,winner
343,0,181874,172311,734902,Democrat
343,1,191474,221999,767106,Republican
343,2,156175,222551,758854,Republican
343,3,191482,206792,744828,Republican
343,4,166311,224499,752790,Republican
343,5,205195,251724,796297,Republican
343,6,153015,245188,771582,Republican
343,7,188390,233483,794345,Republican
343,8,227514,133177,731405,Democrat
343,9,233323,187244,794790,Democrat
343,10,207214,185195,747070,Democrat
343,11,292472,120728,791948,Democrat
343,12,197422,186249,727664,Democrat
343,13,121748,305801,765679,Republican
