plan_id,district_id,dem_votes,rep_votes,population,winner
868,0,170092,216953,730995,Republican
868,1,198488,210115,784643,Republican
868,2,135130,284500,756058,Republican
868,3,217451,180849,749655,Democrat
868,4,196966,230785,740085,Republican
868,5,262270,134576,766275,Democrat
868,6,167637,241947,792869,Republican
868,7,148861,257989,771506,Republican
868,8,289244,122216,789048,Democrat
868,9,207677,149308,731065,Democrat
868,10,221834,159978,727821,Democrat
868,11,139306,284866,782283,Republican
868,12,159781,215637,763974,Republican
868,13,198872,207222,792983,Republican
