plan_id,district_id,dem_votes,rep_votes,population,winner
512,0,120773,291043,730882,Republican
512,1,273032,129769,755370,Democrat
512,2,162201,214712,753286,Republican
512,3,136556,249351,727248,Republican
512,4,220462,163468,751070,Democrat
512,5,203310,250299,790611,Republican
512,6,174390,213170,744679,Republican
512,7,210899,194425,782652,Democrat
512,8,174569,242482,770746,Republican
512,9,179311,236488,764756,Republican
512,10,249466,141384,786226,Democrat
512,11,150907,200633,742411,Republican
512,12,187545,223045,785809,Republican
512,13,270188,146672,793514,Democrat
