plan_id,district_id,dem_votes,rep_votes,population,winner
686,0,160069,216741,743331,Republican
686,1,158924,252617,793592,Republican
686,2,214186,204525,796988,Democrat
686,3,259686,126140,749889,Democrat
686,4,139882,292269,791560,Republican
686,5,195769,235691,755120,Republican
686,6,159387,210734,730757,Republican
686,7,216116,176726,738907,Democrat
686,8,284412,132918,786922,Democrat
686,9,183440,248019,766710,Republican
686,10,147131,276399,769280,Republican
686,11,208302,171707,740280,Democrat
686,12,235282,150892,758144,Democrat
686,13,151023,201563,757780,Republican
