plan_id,district_id,dem_votes,rep_votes,population,winner
3,0,182786,254835,779081,Republican
3,1,133886,293199,775704,Republican
3,2,243497,156641,748045,Democrat
3,3,200128,244780,778842,Republican
3,4,223114,178973,758985,Democrat
3,5,228778,178831,783587,Democrat
3,6,157828,209538,779980,Republican
3,7,229867,160976,764749,Democrat
3,8,137794,260985,727138,Republican
3,9,151501,236311,752518,Republican
3,10,184973,198860,759538,Republican
3,11,195184,206380,797566,Republican
3,12,176336,195222,730911,Republican
3,13,267937,121410,742616,Democrat
