plan_id,district_id,dem_votes,rep_votes,population,winner
278,0,188076,242129,778880,Republican
278,1,128058,305069,770070,Republican
278,2,235638,131503,726687,Democrat
278,3,175711,263303,782114,Republican
278,4,251885,168348,796209,Democrat
278,5,157073,215567,747255,Republican
278,6,177161,225500,750221,Republican
278,7,288223,119321,764197,Democrat
278,8,182289,222693,773452,Republican
278,9,218962,197450,784937,Democrat
278,10,203350,182120,730996,Democrat
278,11,174893,169063,753512,Democrat
278,12,127025,206435,724751,Republican
278,13,205265,248440,795979,Republican
