plan_id,district_id,dem_votes,rep_votes,population,winner
688,0,160069,216741,743331,Republican
688,1,158924,252617,793592,Republican
688,2,214186,204525,796988,Democrat
688,3,259686,126140,749889,Democrat
688,4,139882,292269,791560,Republican
688,5,195769,235691,755120,Republican
688,6,159387,210734,730757,Republican
688,7,216116,176726,738907,Democrat
688,8,284412,132918,786922,Democrat
688,9,156374,201394,775682,Republican
688,10,147131,276399,769280,Republican
688,11,208302,171707,740280,Democrat
688,12,235282,150892,758144,Democrat
688,13,178089,248188,748808,Republican
