plan_id,district_id,dem_votes,rep_votes,population,winner
432,0,190366,201513,731163,Republican
432,1,163541,209928,779603,Republican
432,2,166302,233178,765472,Republican
432,3,148304,255769,799076,Republican
432,4,239301,134593,724978,Democrat
432,5,200254,240359,771850,Republican
432,6,279784,105475,754610,Democrat
432,7,124776,313076,778572,Republican
432,8,248354,155266,789976,Democrat
432,9,218165,207649,753952,Democrat
432,10,211807,187509,788384,Democrat
432,11,181839,201421,733951,Republican
432,12,165156,226251,771433,Republican
432,13,175660,224954,736240,Republican
