plan_id,district_id,dem_votes,rep_votes,population,winner
226,0,196096,209755,799103,Republican
226,1,191086,174972,730866,Democrat
226,2,154592,268076,793293,Republican
226,3,220057,187893,769462,Democrat
226,4,288409,95816,731030,Democrat
226,5,214590,161049,750030,Democrat
226,6,203617,252632,796092,Republican
226,7,141554,245357,749676,Republican
226,8,140534,213132,756226,Republican
226,9,194212,254038,800638,Republican
226,10,165843,236517,790349,Republican
226,11,225673,163695,731206,Democrat
226,12,253816,138530,755995,Democrat
226,13,123530,295479,725294,Republican
