plan_id,district_id,dem_votes,rep_votes,population,winner
822,0,178532,244275,776629,Republican
822,1,152003,212596,754029,Republican
822,2,161277,222794,750415,Republican
822,3,207414,177485,746103,Democrat
822,4,203067,251065,790807,Republican
822,5,207879,209437,797271,Republican
822,6,264003,103237,740355,Democrat
822,7,141944,224681,762610,Republican
822,8,270551,151584,789481,Democrat
822,9,183811,226924,759066,Republican
822,10,207184,194075,735379,Democrat
822,11,146668,254399,726529,Republican
822,12,136371,293665,792914,Republican
822,13,252905,130724,757672,Democrat
