plan_id,district_id,dem_votes,rep_votes,population,winner
252,0,144360,246430,771539,Republican
252,1,240272,159538,781775,Democrat
252,2,197999,179655,755805,Democrat
252,3,197469,221405,790039,Republican
252,4,223232,179486,773515,Democrat
252,5,210030,151412,726607,Democrat
252,6,203617,252632,796092,Republican
252,7,293431,119001,784533,Democrat
252,8,138039,219835,738214,Republican
252,9,235273,166316,763421,Democrat
252,10,162537,223983,750938,Republican
252,11,145931,247890,728270,Republican
252,12,193992,219440,754264,Republican
252,13,127427,309918,764248,Republican
