plan_id,district_id,dem_votes,rep_votes,population,winner
857,0,161501,213359,734520,Republican
857,1,169034,243512,796138,Republican
857,2,133185,223409,739389,Republican
857,3,168250,237748,800661,Republican
857,4,200988,242766,773245,Republican
857,5,191976,209962,770962,Republican
857,6,198684,165022,725054,Democrat
857,7,181986,221960,736389,Republican
857,8,289244,122216,789048,Democrat
857,9,138580,280573,745590,Republican
857,10,226754,166204,747918,Democrat
857,11,144071,280754,794013,Republican
857,12,234964,166742,732445,Democrat
857,13,274392,122714,793888,Democrat
