plan_id,district_id,dem_votes,rep_votes,population,winner
979,0,211776,178122,737290,Democrat
979,1,171404,254453,799582,Republican
979,2,201482,186744,739723,Democrat
979,3,182530,211295,762845,Republican
979,4,199048,222847,796632,Republican
979,5,195202,183093,768647,Democrat
979,6,121790,293850,747379,Republican
979,7,153850,239760,798329,Republican
979,8,157028,249862,794047,Republican
979,9,193792,223811,724687,Republican
979,10,259094,137582,759734,Democrat
979,11,248661,128702,757745,Democrat
979,12,270777,129084,740941,Democrat
979,13,147175,257736,751679,Republican
