plan_id,district_id,dem_votes,rep_votes,population,winner
798,0,206816,194358,734844,Democrat
798,1,173107,209334,747609,Republican
798,2,134805,290662,793853,Republican
798,3,253628,104647,724704,Democrat
798,4,198280,196403,778798,Democrat
798,5,253024,152001,754442,Democrat
798,6,259697,131997,748996,Democrat
798,7,189263,236283,791787,Republican
798,8,193471,198922,770601,Republican
798,9,144676,227229,759989,Republican
798,10,157638,246238,781887,Republican
798,11,200578,196315,752307,Democrat
798,12,206156,256411,795397,Republican
798,13,142470,256141,744046,Republican
